propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,4.0,2,76.7,1910000,5036,67,7,25,11,2021,31.9723186,34.7834181
1,4.0,2,76.7,1390000,5036,67,7,22,12,2015,31.9723186,34.7834181
1,4.0,2,76.7,925000,5036,67,7,06,08,2009,31.9723186,34.7834181
1,4.0,2,76.7,627000,5036,67,7,20,11,2002,31.9723186,34.7834181
1,4.0,3,100.0,1775000,3930,115,7,24,11,2021,31.961571,34.813065
1,4.0,3,100.0,1700000,3930,115,7,20,02,2017,31.961571,34.813065
1,4.0,3,100.0,1495000,3930,115,7,26,05,2015,31.961571,34.813065
1,4.0,3,84.01,1940000,3926,365,8,24,11,2021,31.959779,34.7998218
1,4.0,3,84.01,1200000,3926,365,8,05,06,2011,31.959779,34.7998218
1,4.0,2,95.81,1440000,3934,204,21,24,11,2021,31.9640384,34.8015694
1,4.0,2,95.81,1270000,3934,204,21,02,05,2013,31.9640384,34.8015694
1,4.0,2,95.81,950000,3934,204,21,30,05,2010,31.9640384,34.8015694
1,4.0,2,110.3,2350000,5038,2,64,23,11,2021,31.976154,34.780716
1,4.0,2,110.3,991000,5038,2,64,20,06,2002,31.976154,34.780716
1,4.0,6,82.0,2460000,5182,19,47,23,11,2021,31.96705309999999,34.7756571
1,4.0,6,82.0,1980000,5182,19,47,04,03,2019,31.96705309999999,34.7756571
1,4.0,2,116.9,2514000,6286,325,45,23,11,2021,31.97043219999999,34.82374190000001
1,4.0,2,116.9,1325000,6286,325,45,12,05,2010,31.97043219999999,34.82374190000001
1,4.0,4,94.5,1700000,5036,65,59,23,11,2021,31.9727714,34.783891
1,4.0,4,94.5,1400000,5036,65,59,08,02,2016,31.9727714,34.783891
1,4.0,4,94.5,1075000,5036,65,59,16,08,2009,31.9727714,34.783891
1,4.0,10,98.5,2400000,5114,35,126,23,11,2021,31.9771863,34.7711445
1,4.0,10,98.5,1635000,5114,35,126,28,02,2014,31.9771863,34.7711445
1,4.0,10,98.5,793000,5114,35,126,19,03,2000,31.9771863,34.7711445
1,4.0,2,95.6,954000,5036,94,4,22,11,2021,31.9714481,34.7820544
1,4.0,2,95.6,691000,5036,94,4,28,12,2000,31.9714481,34.7820544
1,4.0,2,77.45,1670000,3930,433,6,21,11,2021,31.9608516,34.8147734
1,4.0,2,77.45,1285000,3930,433,6,18,06,2015,31.9608516,34.8147734
1,4.0,2,77.45,644000,3930,433,6,22,07,2002,31.9608516,34.8147734
1,4.0,2,77.45,644000,3930,433,6,11,05,1999,31.9608516,34.8147734
1,4.0,3,99.63,2270000,3945,832,11,21,11,2021,31.9662413,34.7904337
1,4.0,3,99.63,1465000,3945,832,11,17,05,2013,31.9662413,34.7904337
1,4.0,3,99.63,820000,3945,832,11,14,11,2001,31.9662413,34.7904337
1,4.0,16,96.25,2940000,2717,34,64,18,11,2021,31.9979665,34.7422019
1,4.0,16,96.25,1930000,2717,34,64,27,12,2010,31.9979665,34.7422019
1,4.0,2,104.4,1800000,3939,311,7,18,11,2021,31.9711686,34.8146924
1,4.0,2,104.4,1124000,3939,311,7,04,02,2012,31.9711686,34.8146924
1,4.0,1,88.32,2825000,4247,578,23,18,11,2021,31.9472557,34.8131144
1,4.0,1,88.32,1965000,4247,578,23,22,06,2015,31.9472557,34.8131144
1,4.0,1,88.32,1130000,4247,578,23,26,08,2007,31.9472557,34.8131144
1,4.0,1,88.32,2337000,4247,578,23,11,11,2002,31.9472557,34.8131144
1,4.0,2,103.02,2700000,7374,130,43,18,11,2021,31.9807437,34.8035089
1,4.0,2,103.02,1604000,7374,130,43,30,07,2012,31.9807437,34.8035089
1,4.0,4,78.79,1860000,3933,180,15,18,11,2021,31.9652188,34.80346830000001
1,4.0,4,78.79,1355000,3933,180,15,13,04,2016,31.9652188,34.80346830000001
1,4.0,3,78.67,1650000,3932,39,9,18,11,2021,31.9628549,34.8106366
1,4.0,3,78.67,1530000,3932,39,9,02,06,2019,31.9628549,34.8106366
1,4.0,3,78.67,1294000,3932,39,9,18,08,2016,31.9628549,34.8106366
1,4.0,3,78.67,589000,3932,39,9,09,08,2004,31.9628549,34.8106366
1,4.0,4,80.24,1730000,6286,147,13,18,11,2021,31.9660183,34.8232369
1,4.0,4,80.24,1300000,6286,147,13,14,05,2020,31.9660183,34.8232369
1,4.0,4,80.24,636000,6286,147,13,22,07,2008,31.9660183,34.8232369
1,4.0,4,80.24,458000,6286,147,13,08,08,2000,31.9660183,34.8232369
1,4.0,7,93.0,2000000,6288,100,27,17,11,2021,31.9549912,34.8135641
1,4.0,7,93.0,1328000,6288,100,27,07,01,2013,31.9549912,34.8135641
1,4.0,4,76.22,1620000,3928,254,7,17,11,2021,31.9715667,34.801239
1,4.0,4,76.22,565000,3928,254,7,25,06,2002,31.9715667,34.801239
1,4.0,4,71.0,1515000,3930,333,42,16,11,2021,31.9628321,34.8157791
1,4.0,4,71.0,531000,3930,333,42,07,08,2006,31.9628321,34.8157791
1,4.0,2,92.31,2100000,6823,181,44,16,11,2021,31.9876127,34.7853452
1,4.0,2,92.31,1950000,6823,181,44,26,03,2018,31.9876127,34.7853452
1,4.0,2,92.31,1470000,6823,181,44,21,01,2014,31.9876127,34.7853452
1,4.0,6,82.15,2090000,3939,433,12,16,11,2021,31.9725005,34.8147603
1,4.0,6,82.15,800000,3939,433,12,15,03,2007,31.9725005,34.8147603
1,4.0,1,88.3,2215000,5384,48,2,15,11,2021,31.9811005,34.7811372
1,4.0,1,88.3,655000,5384,48,2,11,10,1998,31.9811005,34.7811372
1,4.0,3,94.77,2400000,6286,398,38,15,11,2021,31.9693064,34.8231191
1,4.0,3,94.77,1295000,6286,398,38,30,08,2010,31.9693064,34.8231191
1,4.0,8,80.8,2125000,3939,429,16,15,11,2021,31.97445799999999,34.8138165
1,4.0,8,80.8,1795000,3939,429,16,09,05,2016,31.97445799999999,34.8138165
1,4.0,8,80.8,950000,3939,429,16,27,03,2008,31.97445799999999,34.8138165
1,4.0,1,91.46,2200000,5387,38,11,14,11,2021,31.9650781,34.782589
1,4.0,1,91.46,1100000,5387,38,11,10,10,2011,31.9650781,34.782589
1,4.0,1,91.46,818000,5387,38,11,29,08,2006,31.9650781,34.782589
1,4.0,5,116.97,2550000,7374,103,16,12,11,2021,31.9809228,34.8022125
1,4.0,5,116.97,1490000,7374,103,16,25,08,2010,31.9809228,34.8022125
1,4.0,3,74.32,1500000,3937,54,15,11,11,2021,31.9610877,34.8120014
1,4.0,3,74.32,587000,3937,54,15,09,01,2005,31.9610877,34.8120014
1,4.0,1,83.3,1865000,5037,37,54,11,11,2021,31.99553749999999,34.7413989
1,4.0,1,83.3,1500000,5037,37,54,28,01,2014,31.99553749999999,34.7413989
1,4.0,1,83.3,1100000,5037,37,54,03,06,2012,31.99553749999999,34.7413989
1,4.0,1,83.3,590000,5037,37,54,06,06,2000,31.99553749999999,34.7413989
1,4.0,1,85.8,1870000,3930,393,33,11,11,2021,31.965752,34.8138572
1,4.0,1,85.8,1300000,3930,393,33,05,01,2016,31.965752,34.8138572
1,4.0,1,85.8,609000,3930,393,33,13,01,2000,31.965752,34.8138572
1,4.0,3,85.43,1830000,3926,853,11,11,11,2021,31.9591295,34.7997398
1,4.0,3,85.43,576000,3926,853,11,04,12,2000,31.9591295,34.7997398
1,4.0,3,85.43,489000,3926,853,11,01,04,1998,31.9591295,34.7997398
1,4.0,3,89.87,1825000,3925,277,9,10,11,2021,31.95957829999999,34.8032863
1,4.0,3,89.87,895000,3925,277,9,12,06,2006,31.95957829999999,34.8032863
1,4.0,3,108.4,2250000,3945,824,22,09,11,2021,31.9683067,34.79053680000001
1,4.0,3,108.4,738000,3945,824,22,18,04,1999,31.9683067,34.79053680000001
1,4.0,4,68.23,1500000,3923,219,13,08,11,2021,31.9630695,34.7925428
1,4.0,4,68.23,499000,3923,219,13,11,04,2000,31.9630695,34.7925428
1,4.0,2,85.38,2000000,5116,17,6,08,11,2021,31.9741239,34.7754862
1,4.0,2,85.38,1500000,5116,17,6,26,11,2013,31.9741239,34.7754862
1,4.0,2,79.74,1760000,3926,1321,7,07,11,2021,31.9585389,34.7962244
1,4.0,2,79.74,1250000,3926,1321,7,06,09,2012,31.9585389,34.7962244
1,4.0,1,85.0,2150000,5183,79,6,04,11,2021,31.9647629,34.7705346
1,4.0,1,85.0,1482000,5183,79,6,22,02,2015,31.9647629,34.7705346
1,4.0,1,85.0,683000,5183,79,6,09,10,1998,31.9647629,34.7705346
1,4.0,1,91.0,1730000,3929,85,3,04,11,2021,31.9688799,34.8113933
1,4.0,1,91.0,1025000,3929,85,3,02,11,2011,31.9688799,34.8113933
1,4.0,1,91.0,588000,3929,85,3,17,04,2001,31.9688799,34.8113933
1,4.0,3,81.19,1840000,3945,666,8,04,11,2021,31.9663484,34.7973371
1,4.0,3,81.19,710000,3945,666,8,30,10,2001,31.9663484,34.7973371
1,4.0,2,76.47,1635000,3928,191,5,04,11,2021,31.9701919,34.8008533
1,4.0,2,76.47,1505000,3928,191,5,08,03,2017,31.9701919,34.8008533
1,4.0,2,76.47,1075000,3928,191,5,21,07,2011,31.9701919,34.8008533
1,4.0,2,76.47,755000,3928,191,5,04,02,2008,31.9701919,34.8008533
1,4.0,2,103.0,2160000,6286,159,70,04,11,2021,31.9656735,34.8235035
1,4.0,2,103.0,1180000,6286,159,70,28,01,2010,31.9656735,34.8235035
1,4.0,2,103.0,1090000,6286,159,70,13,08,2009,31.9656735,34.8235035
1,4.0,1,122.48,3140000,2704,55,4,04,11,2021,31.9969352,34.7372329
1,4.0,1,122.48,2440000,2704,55,4,27,03,2018,31.9969352,34.7372329
1,4.0,1,122.48,3250000,2704,55,4,31,12,2015,31.9969352,34.7372329
1,4.0,1,122.48,2507000,2704,55,4,15,02,2015,31.9969352,34.7372329
1,4.0,1,122.48,2100000,2704,55,4,02,05,2013,31.9969352,34.7372329
1,4.0,1,122.48,1922000,2704,55,4,19,02,2013,31.9969352,34.7372329
1,4.0,1,122.48,2270000,2704,55,4,09,06,2011,31.9969352,34.7372329
1,4.0,4,93.0,1550000,7282,11,16,04,11,2021,31.9835635,34.7899724
1,4.0,4,93.0,1100000,7282,11,16,02,08,2016,31.9835635,34.7899724
1,4.0,3,85.71,2050000,2717,33,15,03,11,2021,31.9965905,34.7406731
1,4.0,3,85.71,770000,2717,33,15,02,01,2008,31.9965905,34.7406731
1,4.0,4,63.1,1680000,6286,143,29,03,11,2021,31.9635433,34.8220323
1,4.0,4,63.1,1485000,6286,143,29,29,10,2019,31.9635433,34.8220323
1,4.0,4,63.1,350000,6286,143,29,19,03,2019,31.9635433,34.8220323
1,4.0,4,63.1,1027000,6286,143,29,10,02,2011,31.9635433,34.8220323
1,4.0,4,88.62,2580000,5116,95,17,03,11,2021,31.9724211,34.772583
1,4.0,4,88.62,1690000,5116,95,17,12,05,2013,31.9724211,34.772583
1,4.0,4,88.61,1480000,3934,69,23,02,11,2021,31.9640738,34.8020883
1,4.0,4,88.61,890000,3934,69,23,05,12,2009,31.9640738,34.8020883
1,4.0,4,88.61,680000,3934,69,23,19,11,2007,31.9640738,34.8020883
1,4.0,4,88.61,559000,3934,69,23,24,11,2004,31.9640738,34.8020883
1,4.0,4,88.61,546000,3934,69,23,28,05,2003,31.9640738,34.8020883
1,4.0,3,97.99,1550000,3932,164,6,02,11,2021,31.96670139999999,34.8090067
1,4.0,3,97.99,640000,3932,164,6,01,07,2004,31.96670139999999,34.8090067
