Unnamed: 0,כתובת,סוג נכס,חדרים,קומה,"מ""ר",סכום,גוש,חלקה,נכס,יום,חודש,שנה
636,הירשפלד 34,דירה בבית קומות,5.0,0,114.0,1720000,3926,954,14,17,11,2015
637,הירשפלד 34,דירה בבית קומות,5.0,0,114.0,1650000,3926,954,14,28,06,2015
638,הירשפלד 34,דירה בבית קומות,5.0,0,114.0,1526000,3926,954,14,20,05,2015
639,האלוף דוד 17,דירה בבית קומות,5.0,1,126.2,2500000,3946,411,69,17,08,2021
640,האלוף דוד 17,דירה בבית קומות,5.0,1,126.2,2220000,3946,411,69,02,02,2015
650,יהודה הלוי 35,דירה בבית קומות,5.0,4,97.64,2070000,3929,518,7,15,08,2021
651,יהודה הלוי 35,דירה בבית קומות,5.0,4,97.64,1175000,3929,518,7,25,08,2009
652,יהודה הלוי 35,דירה בבית קומות,5.0,4,97.64,808000,3929,518,7,17,08,2003
658,רחבעם זאבי 38,דירה בבית קומות,5.0,7,121.0,3540000,2704,55,539,12,08,2021
659,רחבעם זאבי 38,דירה בבית קומות,5.0,7,121.0,1884314,2704,55,539,19,02,2013
660,רחבעם זאבי 38,דירה בבית קומות,5.0,7,121.0,2215000,2704,55,539,05,07,2010
662,הגאון מוילנה 6,דירה בבית קומות,5.0,1,114.05,2200000,3929,847,2,11,08,2021
663,הגאון מוילנה 6,דירה בבית קומות,5.0,1,114.05,767000,3929,847,2,03,09,1998
664,שגיא יהודה 8,קוטג' דו משפחתי,8.0,0,176.97,3130000,3930,515,2,11,08,2021
665,שגיא יהודה 8,קוטג' דו משפחתי,8.0,0,176.97,1394000,3930,515,2,22,07,2007
672,גלילי ישראל 19,דירה בבית קומות,6.0,6,144.0,3500000,3946,412,86,10,08,2021
673,גלילי ישראל 19,דירה בבית קומות,6.0,6,144.0,2735000,3946,412,86,29,12,2016
674,גלילי ישראל 19,דירה בבית קומות,6.0,6,144.0,2860000,3946,412,86,28,05,2016
690,הבוצרים 4,דירת גן,5.0,1,146.0,3200000,5039,48,0,08,08,2021
691,הבוצרים 4,דירת גן,5.0,1,146.0,2800000,5039,48,0,05,02,2019
692,הבוצרים 4,דירת גן,5.0,1,146.0,2400000,5039,48,0,23,07,2015
693,הבוצרים 4,דירת גן,5.0,1,146.0,1137000,5039,48,0,27,02,2003
694,הבוצרים 4,דירת גן,5.0,1,146.0,1118000,5039,48,0,10,09,2002
704,בשארי סעדיה ויוסף 4,דירת גן,5.0,3,120.0,1550000,7374,99,1,06,08,2021
705,בשארי סעדיה ויוסף 4,דירת גן,5.0,3,120.0,2200000,7374,99,1,17,06,2010
706,בשארי סעדיה ויוסף 4,דירת גן,5.0,3,120.0,1895000,7374,99,1,11,01,2010
708,עליזה בגין 8,דירה בבית קומות,5.0,1,120.0,2920000,3927,360,47,05,08,2021
709,עליזה בגין 8,דירה בבית קומות,5.0,1,120.0,2080000,3927,360,47,28,01,2016
712, ,דירה בבית קומות,6.0,9,165.87,3800000,6286,326,35,04,08,2021
713, ,דירה בבית קומות,6.0,9,165.87,3105000,6286,326,35,25,02,2016
720,הנחשול 27,דירת גן,5.0,0,154.84,3170000,6823,180,8,02,08,2021
721,הנחשול 27,דירת גן,5.0,0,154.84,2040000,6823,180,8,16,07,2014
722,הנחשול 27,דירת גן,5.0,0,154.84,1199000,6823,180,8,25,08,2006
723,הנחשול 27,דירת גן,5.0,0,154.84,1185000,6823,180,8,23,01,2002
724,הקוקיה 27,דירה בבית קומות,5.0,6,114.36,2600000,6287,312,23,02,08,2021
725,הקוקיה 27,דירה בבית קומות,5.0,6,114.36,2250000,6287,312,23,04,11,2016
732,התות 15,קוטג' דו משפחתי,6.0,0,145.81,3550000,4243,397,2,01,08,2021
733,התות 15,קוטג' דו משפחתי,6.0,0,145.81,2150000,4243,397,2,05,04,2012
734,התות 15,קוטג' דו משפחתי,6.0,0,145.81,1212000,4243,397,2,03,05,2002
742,רפידים 26,קוטג' דו משפחתי,5.0,0,167.0,3800000,5386,91,2,29,07,2021
743,רפידים 26,קוטג' דו משפחתי,5.0,0,167.0,1245000,5386,91,2,11,05,2000
748,חיל התותחנים 7,דירה בבית קומות,5.0,20,160.76,5300000,2704,55,321,28,07,2021
749,חיל התותחנים 7,דירה בבית קומות,5.0,20,160.76,4980000,2704,55,321,02,11,2012
750,חיל התותחנים 7,דירה בבית קומות,5.0,20,160.76,3725000,2704,55,321,27,06,2010
757,שדה נחום 17,דירה בבית קומות,5.0,1,99.0,2410000,5388,47,4,27,07,2021
758,שדה נחום 17,דירה בבית קומות,5.0,1,99.0,1585000,5388,47,4,11,12,2014
762,הרב נריה 4,דירה בבית קומות,5.0,5,119.56,2725000,5116,24,60,26,07,2021
763,הרב נריה 4,דירה בבית קומות,5.0,5,119.56,2150000,5116,24,60,20,01,2016
766,תרשיש 1,דירה בבית קומות,5.0,8,88.1,1100000,4746,6,24,25,07,2021
767,תרשיש 1,דירה בבית קומות,5.0,8,88.1,1875000,4746,6,24,19,04,2016
768,תרשיש 1,דירה בבית קומות,5.0,8,88.1,753000,4746,6,24,09,04,1998
769,"הרשב""א 4",דירה בבית קומות,5.0,8,112.93,2535000,5115,32,81,25,07,2021
770,"הרשב""א 4",דירה בבית קומות,5.0,8,112.93,1800000,5115,32,81,21,12,2009
771,הקוקיה 42,דירה בבית קומות,5.0,5,120.9,2390000,6287,220,20,25,07,2021
772,הקוקיה 42,דירה בבית קומות,5.0,5,120.9,1500000,6287,220,20,12,12,2012
778,אהרון הכהן 10,דירה בבית קומות,5.0,3,120.88,2605000,4246,202,26,23,07,2021
779,אהרון הכהן 10,דירה בבית קומות,5.0,3,120.88,1420000,4246,202,26,07,07,2010
780,יברבוים 9,דירה בבית קומות,5.0,1,112.45,1960000,3926,1207,7,22,07,2021
781,יברבוים 9,דירה בבית קומות,5.0,1,112.45,844000,3926,1207,7,05,05,2004
782,עין גב 15,קוטג' דו משפחתי,5.0,0,154.43,3275000,5389,19,17,22,07,2021
783,עין גב 15,קוטג' דו משפחתי,5.0,0,154.43,2740000,5389,19,17,01,02,2016
784,המפוחית 6,דירה בבית קומות,5.0,0,102.3,3080000,5183,73,1,22,07,2021
785,המפוחית 6,דירה בבית קומות,5.0,0,102.3,2190000,5183,73,1,09,02,2016
789,משמר הירדן 22,דירה בבית קומות,5.0,1,110.0,1850000,3939,139,1,21,07,2021
790,משמר הירדן 22,דירה בבית קומות,5.0,1,110.0,777000,3939,139,1,22,04,2004
791,אלישע 9,דירת גן,5.0,1,201.0,6200000,3629,249,1,21,07,2021
792,אלישע 9,דירת גן,5.0,1,201.0,3500000,3629,249,1,13,01,2013
793,אלישע 9,דירת גן,5.0,1,201.0,3500000,3629,249,1,12,01,2013
799,בלקינד שמשון 37,קוטג' דו משפחתי,6.0,0,141.8,1800000,3938,44,4,20,07,2021
800,בלקינד שמשון 37,קוטג' דו משפחתי,6.0,0,141.8,1800000,3938,44,4,06,10,2013
801,בלקינד שמשון 37,קוטג' דו משפחתי,6.0,0,141.8,1134000,3938,44,4,30,12,2004
802,הרב שלינקה יצחק 10,דירה בבית קומות,5.0,6,120.88,3100000,7373,75,24,20,07,2021
803,הרב שלינקה יצחק 10,דירה בבית קומות,5.0,6,120.88,2156000,7373,75,24,15,01,2012
804,טרכטנברג 18,דירה בבית קומות,5.0,6,105.0,1870000,3928,831,71,20,07,2021
805,טרכטנברג 18,דירה בבית קומות,5.0,6,105.0,1440000,3928,831,71,15,12,2014
812,הורוביץ 25,דירה בבית קומות,5.0,2,84.35,1780000,3926,611,8,19,07,2021
813,הורוביץ 25,דירה בבית קומות,5.0,2,84.35,1180000,3926,611,8,06,05,2009
814,הורוביץ 25,דירה בבית קומות,5.0,2,84.35,678000,3926,611,8,31,08,1999
820,בנבנישתי 17,קוטג' דו משפחתי,6.0,0,244.0,5600000,5119,46,1,14,07,2021
821,בנבנישתי 17,קוטג' דו משפחתי,6.0,0,244.0,2486000,5119,46,1,30,04,2007
836,האחד עשר 23,דירה בבית קומות,5.0,1,115.8,2240000,6286,268,5,08,07,2021
837,האחד עשר 23,דירה בבית קומות,5.0,1,115.8,1400000,6286,268,5,18,03,2011
838,האחד עשר 23,דירה בבית קומות,5.0,1,115.8,815000,6286,268,5,09,03,2000
843,מבצע שלמה 2,קוטג' דו משפחתי,6.0,0,144.13,3850000,4747,3,1,07,07,2021
844,מבצע שלמה 2,קוטג' דו משפחתי,6.0,0,144.13,2800000,4747,3,1,28,03,2016
849,קאפח 5,דירה בבית קומות,5.0,9,111.0,2580000,5114,34,74,06,07,2021
850,קאפח 5,דירה בבית קומות,5.0,9,111.0,1066000,5114,34,74,16,04,2007
851,קאפח 5,דירה בבית קומות,5.0,9,111.0,894000,5114,34,74,12,11,1998
852,הנחשול 51,דירת גן,6.0,0,154.84,2750000,6823,178,3,06,07,2021
853,הנחשול 51,דירת גן,6.0,0,154.84,1305000,6823,178,3,02,07,2008
854,חיל השריון 1,דירה בבית קומות,6.0,6,156.0,3200000,2717,16,11,06,07,2021
855,חיל השריון 1,דירה בבית קומות,6.0,6,156.0,2650000,2717,16,11,06,03,2014
856,חיל השריון 1,דירה בבית קומות,6.0,6,156.0,2800000,2717,16,11,31,05,2011
857,הנחשול 85,דירה בבית קומות,5.0,9,109.5,2700000,5748,11,32,06,07,2021
858,הנחשול 85,דירה בבית קומות,5.0,9,109.5,2010000,5748,11,32,11,12,2011
859,ז'בוטינסקי 7,דירה בבית קומות,5.0,2,98.0,2070000,3926,876,9,06,07,2021
860,ז'בוטינסקי 7,דירה בבית קומות,5.0,2,98.0,1368000,3926,876,9,08,05,2016
865,ראובן ובת שבע 5,דירה בבית קומות,5.0,7,98.1,1570000,3939,296,28,05,07,2021
866,ראובן ובת שבע 5,דירה בבית קומות,5.0,7,98.1,589000,3939,296,28,16,08,2004
868,קפלנסקי 28,דירת גג,5.0,6,126.38,3400000,3926,675,20,30,06,2021
869,קפלנסקי 28,דירת גג,5.0,6,126.38,2200000,3926,675,20,03,09,2014
870,פולה בן גוריון 5,דירה בבית קומות,5.0,7,139.88,3660000,3927,364,26,29,06,2021
871,פולה בן גוריון 5,דירה בבית קומות,5.0,7,139.88,2350000,3927,364,26,22,07,2010
872,פולה בן גוריון 5,דירה בבית קומות,5.0,7,139.88,1540000,3927,364,26,01,11,2007
891,בלבן אליעזר 6,דירה בבית קומות,6.0,8,138.85,2630000,3939,501,126,24,06,2021
892,בלבן אליעזר 6,דירה בבית קומות,6.0,8,138.85,913000,3939,501,126,13,06,2001
899,ליבין יוסף וריסיה 3,דירה בבית קומות,5.0,3,132.0,2775000,7374,102,14,21,06,2021
900,ליבין יוסף וריסיה 3,דירה בבית קומות,5.0,3,132.0,2150000,7374,102,14,25,09,2015
901,ליבין יוסף וריסיה 3,דירה בבית קומות,5.0,3,132.0,1536000,7374,102,14,06,07,2009
902,אוזן אהרון 3,קוטג' דו משפחתי,6.0,1,227.95,5100000,7373,33,2,21,06,2021
903,אוזן אהרון 3,קוטג' דו משפחתי,6.0,1,227.95,2900000,7373,33,2,28,12,2011
904,התורמוס 4,דירה בבית קומות,5.0,3,133.11,2800000,5036,157,30,21,06,2021
905,התורמוס 4,דירה בבית קומות,5.0,3,133.11,1883000,5036,157,30,30,04,2014
906,קפלנסקי 28,דירה בבית קומות,5.0,4,105.64,2070000,3926,675,12,21,06,2021
907,קפלנסקי 28,דירה בבית קומות,5.0,4,105.64,1820000,3926,675,12,11,07,2016
914,השדה 9,דירה בבית קומות,5.0,1,125.2,2620000,3926,161,4,20,06,2021
915,השדה 9,דירה בבית קומות,5.0,1,125.2,970000,3926,161,4,13,11,2003
923,מבצע קדש 2,דירה בבית קומות,5.0,6,126.73,2450000,3945,703,23,16,06,2021
924,מבצע קדש 2,דירה בבית קומות,5.0,6,126.73,875000,3945,703,23,11,03,1998
925,ההתיישבות 53,דירה בבית קומות,6.0,0,164.26,3600000,6286,324,1,16,06,2021
926,ההתיישבות 53,דירה בבית קומות,6.0,0,164.26,1968000,6286,324,1,26,03,2010
927,ההתיישבות 53,דירה בבית קומות,6.0,0,164.26,1714000,6286,324,1,27,08,2009
928,כתריאל 10,דירה בבית קומות,5.0,3,132.0,2740000,6286,399,11,16,06,2021
929,כתריאל 10,דירה בבית קומות,5.0,3,132.0,1780000,6286,399,11,05,05,2013
934,משמר הירדן 22,דירה בבית קומות,5.0,5,110.0,2100000,3939,139,9,15,06,2021
935,משמר הירדן 22,דירה בבית קומות,5.0,5,110.0,1025000,3939,139,9,12,10,2008
953,חיל החימוש 22,דירה בבית קומות,7.0,2,241.77,2850000,2717,5,4,11,06,2021
954,חיל החימוש 22,דירה בבית קומות,7.0,2,241.77,2200000,2717,5,4,20,01,2016
957,ההתיישבות 53,דירה בבית קומות,5.0,7,112.16,2825000,6286,324,24,10,06,2021
958,ההתיישבות 53,דירה בבית קומות,5.0,7,112.16,1505000,6286,324,24,22,06,2010
974,האלה 11,קוטג' דו משפחתי,5.0,0,267.41,3190000,4242,565,2,08,06,2021
975,האלה 11,קוטג' דו משפחתי,5.0,0,267.41,3100000,4242,565,2,14,07,2019
984,ההתיישבות 5,דירה בבית קומות,5.0,7,116.5,2700000,6286,398,53,07,06,2021
985,ההתיישבות 5,דירה בבית קומות,5.0,7,116.5,1574000,6286,398,53,24,10,2010
986,ההתיישבות 45,דירה בבית קומות,5.0,6,139.0,3330000,6286,332,21,07,06,2021
987,ההתיישבות 45,דירה בבית קומות,5.0,6,139.0,1865000,6286,332,21,03,02,2011
994,התזמורת 50,דירת גג,5.0,6,127.3,3100000,5183,36,47,06,06,2021
995,התזמורת 50,דירת גג,5.0,6,127.3,2480000,5183,36,47,07,06,2015
996,התזמורת 50,דירת גג,5.0,6,127.3,1285000,5183,36,47,18,10,2002
997,סולד 8,דירה בבית קומות,6.0,1,136.78,2330000,3928,438,2,06,06,2021
998,סולד 8,דירה בבית קומות,6.0,1,136.78,950000,3928,438,2,06,08,2007
1011,הרב דמארי 12,דירה בבית קומות,5.0,1,126.96,2395000,3937,268,1,31,05,2021
1012,הרב דמארי 12,דירה בבית קומות,5.0,1,126.96,1180000,3937,268,1,19,03,2008
1013,היצהר 7,דירה בבית קומות,5.0,3,96.0,1930000,5038,11,32,31,05,2021
1014,היצהר 7,דירה בבית קומות,5.0,3,96.0,1555000,5038,11,32,22,03,2011
1031,כצנלסון 35,דירה בבית קומות,5.0,3,99.17,2250000,3945,533,10,26,05,2021
1032,כצנלסון 35,דירה בבית קומות,5.0,3,99.17,1000000,3945,533,10,31,08,2009
1035,הנגיד 9,דירה בבית קומות,6.0,4,119.0,2820000,5115,31,56,25,05,2021
1036,הנגיד 9,דירה בבית קומות,6.0,4,119.0,2025000,5115,31,56,23,08,2015
1041,"ריב""ל 12",דירה בבית קומות,5.0,10,121.9,2350000,5114,36,85,24,05,2021
1042,"ריב""ל 12",דירה בבית קומות,5.0,10,121.9,2035000,5114,36,85,12,01,2014
1043,"ריב""ל 12",דירה בבית קומות,5.0,10,121.9,1290000,5114,36,85,05,03,2008
1056,הקוקיה 68,דירה בבית קומות,5.0,1,104.6,1845000,6287,222,73,20,05,2021
1057,הקוקיה 68,דירה בבית קומות,5.0,1,104.6,1540000,6287,222,73,10,05,2015
1058,הקוקיה 68,דירה בבית קומות,5.0,1,104.6,793000,6287,222,73,13,09,2001
1065,מוסאל יצחק 4,דירה בבית קומות,6.0,0,205.3,3750000,3938,166,1,19,05,2021
1066,מוסאל יצחק 4,דירה בבית קומות,6.0,0,205.3,2110000,3938,166,1,22,02,2010
1071,ז'בוטינסקי 65,דירה בבית קומות,5.0,5,120.09,2010000,3945,718,58,18,05,2021
1072,ז'בוטינסקי 65,דירה בבית קומות,5.0,5,120.09,904000,3945,718,58,27,02,2006
1079,אלקבץ 13,דירה בבית קומות,5.0,8,109.92,2570000,5114,41,30,12,05,2021
1080,אלקבץ 13,דירה בבית קומות,5.0,8,109.92,730000,5114,41,30,17,08,1998
1081,"הרשב""א 13",דירה בבית קומות,5.0,2,108.43,2240000,5115,25,50,12,05,2021
1082,"הרשב""א 13",דירה בבית קומות,5.0,2,108.43,993000,5115,25,50,20,01,2002
1083,גלשאו שלדון 2,קוטג' דו משפחתי,7.0,1,219.6,4700000,5099,11,1,12,05,2021
1084,גלשאו שלדון 2,קוטג' דו משפחתי,7.0,1,219.6,1814000,5099,11,1,02,07,2007
1087,הקוקיה 30,דירה בבית קומות,5.0,1,125.25,2000000,6287,154,4,11,05,2021
1088,הקוקיה 30,דירה בבית קומות,5.0,1,125.25,701000,6287,154,4,25,03,2004
1089,הקוקיה 30,דירה בבית קומות,5.0,1,125.25,898000,6287,154,4,09,07,2002
1090,רוטשילד 71,דירה בבית קומות,5.0,3,100.24,2000000,3926,89,7,11,05,2021
1091,רוטשילד 71,דירה בבית קומות,5.0,3,100.24,1810000,3926,89,7,21,07,2020
1092,רוטשילד 71,דירה בבית קומות,5.0,3,100.24,1500000,3926,89,7,30,03,2015
1093,רוטשילד 71,דירה בבית קומות,5.0,3,100.24,1110000,3926,89,7,03,06,2009
1094,רוטשילד 71,דירה בבית קומות,5.0,3,100.24,846000,3926,89,7,06,08,2007
1100,הנחשול 85,דירה בבית קומות,5.0,5,121.0,2350000,5748,11,18,09,05,2021
1101,הנחשול 85,דירה בבית קומות,5.0,5,121.0,1548000,5748,11,18,05,10,2011
1102,הנחשול 85,דירה בבית קומות,5.0,5,121.0,1819210,5748,11,18,16,08,2011
1112,קפלנסקי 5,דירה בבית קומות,6.0,6,128.72,2850000,3926,1257,23,06,05,2021
1113,קפלנסקי 5,דירה בבית קומות,6.0,6,128.72,1231000,3926,1257,23,16,05,2001
1115,הנורית 5,דירה בבית קומות,5.0,3,111.2,2000000,5036,175,11,05,05,2021
1116,הנורית 5,דירה בבית קומות,5.0,3,111.2,1700000,5036,175,11,14,01,2015
1117,הנורית 5,דירה בבית קומות,5.0,3,111.2,1120000,5036,175,11,06,07,2004
1118,הנורית 5,דירה בבית קומות,5.0,3,111.2,908000,5036,175,11,05,12,1999
1119,מבצע דני 40,קוטג' דו משפחתי,6.0,0,174.28,4800000,5383,27,2,05,05,2021
1120,מבצע דני 40,קוטג' דו משפחתי,6.0,0,174.28,3250000,5383,27,2,31,03,2014
1121,גלילי ישראל 10,דירה בבית קומות,5.0,10,126.4,2930000,3946,410,106,05,05,2021
1122,גלילי ישראל 10,דירה בבית קומות,5.0,10,126.4,2140000,3946,410,106,17,09,2014
1130,חיל החימוש 8,דירה בבית קומות,5.0,0,192.42,2787000,2717,33,39,03,05,2021
1131,חיל החימוש 8,דירה בבית קומות,5.0,0,192.42,1500000,2717,33,39,13,08,2008
1135,האחים אוסטשינסקי 25,דירה בבית קומות,5.0,7,106.0,2060000,3925,478,26,02,05,2021
1136,האחים אוסטשינסקי 25,דירה בבית קומות,5.0,7,106.0,793000,3925,478,26,23,01,2007
1137,הפיקוס 25,דירה בבית קומות,6.0,0,137.85,3450000,4243,399,1,02,05,2021
1138,הפיקוס 25,דירה בבית קומות,6.0,0,137.85,1250000,4243,399,1,23,12,2007
1154, ,דירה בבית קומות,5.0,7,133.83,2830000,6286,326,25,22,04,2021
1155, ,דירה בבית קומות,5.0,7,133.83,2320000,6286,326,25,09,06,2016
1156,חיל הים 7,קוטג' דו משפחתי,5.0,1,183.5,3400000,5037,25,2,21,04,2021
1157,חיל הים 7,קוטג' דו משפחתי,5.0,1,183.5,1428000,5037,25,2,30,04,2007
1160,"הרשב""א 6",דירה בבית קומות,5.0,4,112.93,2450000,5115,32,18,20,04,2021
